Unnamed: 0,date,home,away,full_time_home_goals,full_time_away_goals,full_time_home_points,full_time_away_points,goals_for_home_matching_encounter_1,goals_for_home_inverted_encounter_1,goals_for_home_any_rival_home_1,goals_for_home_any_rival_away_1,goals_for_away_matching_encounter_1,goals_for_away_inverted_encounter_1,goals_for_away_any_rival_home_1,goals_for_away_any_rival_away_1,goals_against_home_matching_encounter_1,goals_against_home_inverted_encounter_1,goals_against_home_any_rival_home_1,goals_against_home_any_rival_away_1,goals_against_away_matching_encounter_1,goals_against_away_inverted_encounter_1,goals_against_away_any_rival_home_1,goals_against_away_any_rival_away_1,points_earned_home_matching_encounter_1,points_earned_home_inverted_encounter_1,points_earned_home_any_rival_home_1,points_earned_home_any_rival_away_1,points_earned_away_matching_encounter_1,points_earned_away_inverted_encounter_1,points_earned_away_any_rival_home_1,points_earned_away_any_rival_away_1,days_since_home_matching_encounter_1,days_since_home_inverted_encounter_1,days_since_home_any_rival_home_1,days_since_home_any_rival_away_1,days_since_away_matching_encounter_1,days_since_away_inverted_encounter_1,days_since_away_any_rival_home_1,days_since_away_any_rival_away_1,goals_for_home_matching_encounter_2,goals_for_home_inverted_encounter_2,goals_for_home_any_rival_home_2,goals_for_home_any_rival_away_2,goals_for_away_matching_encounter_2,goals_for_away_inverted_encounter_2,goals_for_away_any_rival_home_2,goals_for_away_any_rival_away_2,goals_against_home_matching_encounter_2,goals_against_home_inverted_encounter_2,goals_against_home_any_rival_home_2,goals_against_home_any_rival_away_2,goals_against_away_matching_encounter_2,goals_against_away_inverted_encounter_2,goals_against_away_any_rival_home_2,goals_against_away_any_rival_away_2,points_earned_home_matching_encounter_2,points_earned_home_inverted_encounter_2,points_earned_home_any_rival_home_2,points_earned_home_any_rival_away_2,points_earned_away_matching_encounter_2,points_earned_away_inverted_encounter_2,points_earned_away_any_rival_home_2,points_earned_away_any_rival_away_2,days_since_home_matching_encounter_2,days_since_home_inverted_encounter_2,days_since_home_any_rival_home_2,days_since_home_any_rival_away_2,days_since_away_matching_encounter_2,days_since_away_inverted_encounter_2,days_since_away_any_rival_home_2,days_since_away_any_rival_away_2,goals_for_home_matching_encounter_3,goals_for_home_inverted_encounter_3,goals_for_home_any_rival_home_3,goals_for_home_any_rival_away_3,goals_for_away_matching_encounter_3,goals_for_away_inverted_encounter_3,goals_for_away_any_rival_home_3,goals_for_away_any_rival_away_3,goals_against_home_matching_encounter_3,goals_against_home_inverted_encounter_3,goals_against_home_any_rival_home_3,goals_against_home_any_rival_away_3,goals_against_away_matching_encounter_3,goals_against_away_inverted_encounter_3,goals_against_away_any_rival_home_3,goals_against_away_any_rival_away_3,points_earned_home_matching_encounter_3,points_earned_home_inverted_encounter_3,points_earned_home_any_rival_home_3,points_earned_home_any_rival_away_3,points_earned_away_matching_encounter_3,points_earned_away_inverted_encounter_3,points_earned_away_any_rival_home_3,points_earned_away_any_rival_away_3,days_since_home_matching_encounter_3,days_since_home_inverted_encounter_3,days_since_home_any_rival_home_3,days_since_home_any_rival_away_3,days_since_away_matching_encounter_3,days_since_away_inverted_encounter_3,days_since_away_any_rival_home_3,days_since_away_any_rival_away_3,goals_for_home_matching_encounter_4,goals_for_home_inverted_encounter_4,goals_for_home_any_rival_home_4,goals_for_home_any_rival_away_4,goals_for_away_matching_encounter_4,goals_for_away_inverted_encounter_4,goals_for_away_any_rival_home_4,goals_for_away_any_rival_away_4,goals_against_home_matching_encounter_4,goals_against_home_inverted_encounter_4,goals_against_home_any_rival_home_4,goals_against_home_any_rival_away_4,goals_against_away_matching_encounter_4,goals_against_away_inverted_encounter_4,goals_against_away_any_rival_home_4,goals_against_away_any_rival_away_4,points_earned_home_matching_encounter_4,points_earned_home_inverted_encounter_4,points_earned_home_any_rival_home_4,points_earned_home_any_rival_away_4,points_earned_away_matching_encounter_4,points_earned_away_inverted_encounter_4,points_earned_away_any_rival_home_4,points_earned_away_any_rival_away_4,days_since_home_matching_encounter_4,days_since_home_inverted_encounter_4,days_since_home_any_rival_home_4,days_since_home_any_rival_away_4,days_since_away_matching_encounter_4,days_since_away_inverted_encounter_4,days_since_away_any_rival_home_4,days_since_away_any_rival_away_4,goals_for_home_matching_encounter_5,goals_for_home_inverted_encounter_5,goals_for_home_any_rival_home_5,goals_for_home_any_rival_away_5,goals_for_away_matching_encounter_5,goals_for_away_inverted_encounter_5,goals_for_away_any_rival_home_5,goals_for_away_any_rival_away_5,goals_against_home_matching_encounter_5,goals_against_home_inverted_encounter_5,goals_against_home_any_rival_home_5,goals_against_home_any_rival_away_5,goals_against_away_matching_encounter_5,goals_against_away_inverted_encounter_5,goals_against_away_any_rival_home_5,goals_against_away_any_rival_away_5,points_earned_home_matching_encounter_5,points_earned_home_inverted_encounter_5,points_earned_home_any_rival_home_5,points_earned_home_any_rival_away_5,points_earned_away_matching_encounter_5,points_earned_away_inverted_encounter_5,points_earned_away_any_rival_home_5,points_earned_away_any_rival_away_5,days_since_home_matching_encounter_5,days_since_home_inverted_encounter_5,days_since_home_any_rival_home_5,days_since_home_any_rival_away_5,days_since_away_matching_encounter_5,days_since_away_inverted_encounter_5,days_since_away_any_rival_home_5,days_since_away_any_rival_away_5
4754,2012-12-29,Stoke,Southampton,3,3,1,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,3,1,0,0,3,1,0,0,3,7,0,0,7,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,14,21,0,0,21,28,0,0,2,0,0,0,1,3,0,0,1,1,0,0,1,1,0,0,3,0,0,0,1,3,0,0,31,28,0,0,31,42,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,3,1,0,0,0,0,0,0,35,40,0,0,34,54,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,4,0,0,3,3,0,0,1,0,0,0,49,56,0,0,49,70
4755,2012-12-29,Sunderland,Tottenham,1,2,0,3,0,1,1,0,0,0,0,4,0,0,0,1,0,1,0,0,1,3,3,0,1,0,1,3,266,377,3,7,266,377,7,3,1,1,3,3,2,1,0,1,2,1,0,1,1,1,1,2,0,1,3,3,3,1,0,0,686,781,18,14,686,781,13,20,3,2,1,2,1,0,1,3,1,0,3,1,3,2,2,0,3,3,0,3,0,0,0,3,1001,1148,21,27,1001,1148,31,28,1,1,0,1,1,2,1,2,1,2,0,3,1,1,3,5,1,0,1,0,1,3,0,0,1393,1589,32,41,1393,1589,34,42,1,2,2,2,0,0,1,1,0,0,4,1,1,2,0,2,3,3,0,3,0,0,3,0,1967,1806,35,49,1967,1806,56,48
4756,2012-12-30,Everton,Chelsea,1,2,0,3,2,3,2,1,0,1,0,1,0,1,1,2,2,3,8,0,3,3,3,0,0,0,0,3,323,442,4,8,323,442,7,4,1,1,2,1,0,1,0,3,0,1,1,1,1,1,0,1,3,1,3,1,0,1,1,3,588,757,21,15,588,757,32,22,2,3,1,1,1,3,0,1,1,3,1,1,2,3,0,3,3,1,1,1,0,1,1,0,1054,1114,32,29,1054,1114,35,29,0,0,1,2,0,0,1,1,0,0,1,1,0,0,1,2,1,1,1,3,1,1,1,0,1469,1348,36,43,1469,1348,49,43,0,1,2,2,1,1,3,1,1,1,1,2,0,1,2,1,0,1,3,1,3,1,3,1,1718,1876,50,57,1718,1876,63,57
4757,2012-12-30,QPR,Liverpool,0,3,0,3,3,1,1,1,2,0,0,1,2,0,2,0,3,1,4,3,3,3,0,3,0,0,0,0,284,386,4,8,284,386,8,4,0,0,2,2,0,0,3,3,0,0,1,2,0,0,1,2,0,0,3,1,0,0,3,3,0,0,15,22,0,0,15,21,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,29,33,0,0,29,32,0,0,1,3,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,3,0,0,0,1,0,0,43,36,0,0,43,35,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,3,0,0,1,1,0,0,56,50,0,0,56,49
4758,2013-01-01,Man City,Stoke,3,0,3,0,3,1,1,3,0,1,3,0,0,1,0,4,3,1,3,0,3,1,3,0,0,1,1,1,377,108,10,3,377,108,3,10,3,1,2,1,0,1,1,0,0,1,3,0,3,1,3,0,3,1,0,3,0,1,0,1,595,283,23,6,595,283,6,24,2,1,1,1,0,1,1,1,0,1,1,3,2,1,1,0,3,1,1,0,0,1,1,3,1102,766,31,17,1102,766,17,31,3,1,5,0,0,1,1,1,0,1,0,2,3,1,2,1,3,1,3,0,0,1,0,1,1528,1050,45,34,1528,1050,34,43,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,3,1,0,0,0,0,0,1431,51,37,0,1431,38,59
4759,2013-01-01,Southampton,Arsenal,1,1,1,1,1,6,0,3,1,1,3,1,1,1,1,3,1,6,7,0,1,3,0,1,1,0,0,3,2866,108,10,3,2866,108,3,10,0,2,1,1,1,2,0,5,1,2,0,1,0,2,2,2,0,1,3,1,3,1,0,3,3291,2985,24,6,3291,2985,24,15,3,2,1,1,2,0,2,1,2,0,1,0,3,2,0,1,3,3,1,3,0,0,3,1,3692,3248,34,31,3692,3248,31,34,0,6,2,1,2,1,2,0,2,1,0,3,0,6,5,0,0,3,3,0,3,0,0,1,4098,3527,37,45,4098,3527,45,38,3,1,1,2,2,1,3,1,2,1,1,0,3,1,3,2,3,1,1,3,0,1,1,0,4245,3986,52,57,4245,3986,52,59
4760,2013-01-01,Swansea,Aston Villa,2,2,1,1,0,2,1,1,0,0,3,0,0,0,1,2,0,2,0,8,1,3,1,0,1,0,3,0,401,108,9,3,401,108,3,9,0,0,3,0,0,2,4,3,0,2,4,0,0,0,0,1,0,0,0,1,0,3,3,3,0,365,24,6,0,365,6,17,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,3,0,0,1,1,0,0,34,16,0,0,24,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,1,0,0,0,0,0,0,0,37,31,0,0,35,45,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,3,0,0,59,45,0,0,38,59
4761,2013-01-01,Tottenham,Reading,3,1,3,0,6,1,0,1,4,3,0,0,4,3,0,2,6,1,1,1,3,0,1,0,0,3,0,0,1830,107,10,3,1830,107,3,10,1,0,1,0,0,1,0,0,0,1,0,4,1,0,0,3,3,0,3,0,0,3,1,0,2102,1704,16,6,2102,1704,6,21,0,3,2,2,0,1,5,0,0,1,1,1,0,3,2,1,0,3,3,3,0,0,3,0,0,2242,34,23,0,2242,15,24,0,0,3,0,0,0,4,0,0,0,1,3,0,0,3,1,0,0,3,0,0,0,3,0,0,0,37,31,0,0,31,35,0,0,0,5,0,0,1,2,0,0,1,2,0,0,2,3,0,0,0,3,0,0,0,0,0,0,59,45,0,0,45,38
4762,2013-01-01,West Brom,Fulham,1,2,0,3,0,3,2,2,0,0,2,0,0,0,1,0,0,3,1,4,1,3,3,3,1,0,3,0,465,108,10,3,465,108,3,10,2,1,0,1,1,1,1,1,1,1,0,2,2,1,1,2,3,1,1,0,0,1,1,0,801,335,16,6,801,335,6,17,1,3,0,2,0,0,1,0,0,0,1,0,1,3,2,0,3,3,0,3,0,0,0,1,1550,728,31,24,1550,728,22,34,0,2,2,3,0,0,3,0,0,0,1,1,0,2,0,1,1,3,3,3,1,0,3,0,2586,1409,45,34,2586,1409,31,38,1,6,2,2,1,1,3,3,1,1,0,4,1,6,1,3,1,3,3,0,1,0,3,1,3027,2516,57,38,3027,2516,44,52
4763,2013-01-01,West Ham,Norwich,2,1,3,0,0,0,1,1,0,0,4,1,0,0,2,0,0,0,3,2,0,1,0,3,0,1,3,0,0,108,10,3,0,108,3,10,0,0,2,0,0,0,1,4,0,0,3,0,0,0,0,3,0,0,0,1,0,0,3,3,0,0,23,16,0,0,6,24,0,0,3,1,0,0,1,1,0,0,1,0,0,0,2,1,0,0,3,3,0,0,0,1,0,0,31,34,0,0,17,34,0,0,1,3,0,0,1,1,0,0,1,1,0,0,2,1,0,0,1,3,0,0,0,1,0,0,43,37,0,0,30,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,59,51,0,0,45,52
4764,2013-01-01,Wigan,Man United,0,4,0,3,1,4,0,0,0,0,0,1,0,0,1,3,1,4,2,1,3,3,0,0,0,0,0,1,265,108,10,3,265,108,3,9,0,5,2,2,4,0,3,3,4,0,2,1,0,5,4,2,0,3,1,3,3,0,0,3,675,372,24,6,675,372,6,23,0,2,0,2,5,0,1,4,5,0,2,1,0,2,3,3,0,3,0,3,3,0,0,3,1228,773,34,17,1228,773,17,31,1,5,3,3,2,0,0,0,2,0,2,0,1,5,1,1,0,3,3,3,3,0,0,0,1329,1098,38,29,1329,1098,34,45,0,1,1,3,2,0,1,3,2,0,2,0,0,1,3,2,0,3,0,3,3,0,0,3,1696,1448,52,45,1696,1448,38,52
4765,2013-01-02,Chelsea,QPR,0,1,0,3,6,0,8,1,1,0,3,0,1,0,0,2,6,0,0,1,3,1,3,0,0,1,3,0,248,109,10,3,248,109,3,11,0,1,0,0,0,0,2,2,0,0,0,1,0,1,1,2,0,3,1,0,0,0,3,1,0,437,35,7,0,437,7,25,0,0,0,1,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,1,0,0,38,25,0,0,18,36,0,0,1,3,0,0,1,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,0,0,0,52,32,0,0,32,39,0,0,2,2,0,0,3,0,0,0,3,1,0,0,1,1,0,0,0,3,0,0,3,0,0,0,66,46,0,0,46,53
4766,2013-01-02,Liverpool,Sunderland,3,0,3,0,1,1,4,0,1,1,2,1,1,1,0,3,1,1,1,0,1,1,3,0,1,1,3,3,508,109,11,3,508,109,4,11,2,1,1,3,2,0,0,1,2,0,3,1,2,1,1,3,1,3,0,3,1,0,0,0,830,298,18,7,830,298,7,18,3,0,1,2,0,2,0,1,0,2,0,3,3,0,3,2,3,0,3,0,0,3,0,0,1011,654,32,24,1011,654,22,31,2,1,3,2,0,0,3,3,0,0,0,1,2,1,1,1,3,3,3,3,0,0,3,3,1401,1173,46,35,1401,1173,25,45,3,0,1,0,0,1,0,1,0,1,1,0,3,0,0,2,3,0,1,1,0,3,1,0,1796,1600,59,38,1796,1600,36,53
4767,2013-01-02,Newcastle,Everton,1,2,0,3,2,2,1,7,1,2,2,2,1,2,0,3,2,2,1,1,3,1,3,3,0,1,3,3,424,107,11,4,424,107,3,11,1,3,1,4,2,1,1,1,2,1,3,3,1,3,2,1,0,3,0,3,3,0,0,1,669,234,18,7,669,234,7,18,0,0,3,2,0,1,1,1,0,1,0,1,0,0,2,1,1,0,3,3,1,3,0,1,1410,837,30,23,1410,837,24,32,3,2,1,2,2,2,1,1,2,2,2,1,3,2,1,2,3,1,0,3,0,1,1,0,1914,1550,46,35,1914,1550,35,46,1,3,0,2,1,1,1,2,1,1,1,0,1,3,1,2,1,3,0,3,1,0,1,1,2292,1697,52,38,2292,1697,39,60
4768,2013-01-12,Aston Villa,Southampton,0,1,0,3,2,4,0,2,0,1,1,3,0,1,3,2,2,4,1,3,3,3,0,1,0,0,1,1,3073,112,14,11,3073,112,11,14,1,2,0,8,0,3,1,1,0,3,4,0,1,2,0,1,3,0,0,3,0,3,3,1,3332,2828,17,20,3332,2828,21,17,0,1,0,1,1,1,0,0,1,1,0,3,0,1,1,1,0,1,1,0,3,1,0,0,3736,3171,35,28,3736,3171,35,42,2,2,1,1,1,2,1,3,1,2,0,1,2,2,1,1,3,1,3,1,0,1,1,3,3913,3584,46,42,3913,3584,45,56,0,1,0,5,0,3,0,0,0,3,0,0,0,1,2,2,1,0,1,3,1,3,0,0,4284,4128,49,56,4284,4128,48,68
4769,2013-01-12,Everton,Swansea,0,0,1,1,1,0,1,1,0,3,2,2,0,3,2,2,1,0,2,1,3,0,0,0,0,3,1,3,388,112,13,10,388,112,11,14,0,0,2,1,0,2,1,0,0,2,1,2,0,0,1,0,0,0,3,0,0,3,1,1,0,294,17,21,0,294,20,17,0,0,2,1,0,0,4,0,0,0,1,1,0,0,3,1,0,0,3,1,0,0,3,0,0,0,34,28,0,0,35,27,0,0,1,1,0,0,1,2,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,3,0,0,45,42,0,0,45,42,0,0,1,2,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,3,0,0,1,3,0,0,49,56,0,0,48,56
4770,2013-01-12,Fulham,Wigan,1,1,1,1,2,1,1,1,1,2,4,3,1,2,2,2,2,1,0,0,3,0,0,0,0,3,3,3,266,112,14,11,266,112,11,14,2,0,1,4,0,2,1,1,0,2,1,0,2,0,0,2,3,0,1,3,0,3,3,0,805,441,17,21,805,441,21,17,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,3,1,3,3,0,1,1,0,1014,728,33,28,1014,728,35,28,2,1,0,0,0,1,2,0,0,1,3,0,2,1,0,3,3,1,0,1,0,1,3,0,1536,1161,42,45,1536,1161,45,40,1,0,1,1,1,0,2,0,1,0,3,0,1,0,3,3,1,1,0,3,1,1,0,0,1848,1435,55,49,1848,1435,49,56
4771,2013-01-12,Norwich,Newcastle,0,0,1,1,4,1,3,2,2,0,2,3,2,0,4,1,4,1,1,7,3,3,0,3,0,0,3,0,399,111,14,11,399,111,10,14,2,1,0,2,1,0,0,3,1,0,1,1,2,1,1,4,3,3,0,3,0,0,0,0,2824,300,17,21,2824,300,21,17,0,2,2,3,0,2,3,1,0,2,1,4,0,2,1,2,0,1,3,0,0,1,3,0,0,3062,28,35,0,3062,28,33,0,0,2,1,0,0,0,1,0,0,1,1,0,0,3,2,0,0,3,1,0,0,0,0,0,0,41,45,0,0,40,45,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,2,0,0,3,1,0,0,3,0,0,0,56,49,0,0,56,48
4772,2013-01-12,QPR,Tottenham,0,0,1,1,1,2,0,0,0,1,1,2,0,1,3,1,1,2,3,1,3,3,0,0,0,0,0,3,266,111,13,10,266,111,11,14,0,3,1,1,0,1,0,4,0,1,2,0,0,3,0,0,0,3,0,3,0,0,1,3,0,440,17,21,0,440,21,17,0,0,2,2,0,0,0,1,0,0,1,2,0,0,1,2,0,0,3,1,0,0,0,0,0,0,28,35,0,0,27,34,0,0,1,0,0,0,1,3,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,3,0,0,42,46,0,0,45,42,0,0,1,3,0,0,1,2,0,0,3,1,0,0,3,5,0,0,0,3,0,0,0,0,0,0,56,49,0,0,48,56
4773,2013-01-12,Reading,West Brom,3,2,3,0,0,1,1,3,0,0,2,0,0,0,0,1,0,1,1,2,0,3,3,3,0,0,3,0,0,112,14,11,0,112,11,14,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,3,0,0,17,21,0,0,21,17,0,0,2,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,26,32,0,0,27,35,0,0,3,1,0,0,1,1,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,42,35,0,0,42,45,0,0,2,1,0,0,1,4,0,0,1,0,0,0,2,2,0,0,3,3,0,0,0,3,0,0,56,46,0,0,56,49
4774,2013-01-12,Stoke,Chelsea,0,4,0,3,0,1,3,3,0,0,1,2,0,0,3,0,0,1,0,1,1,3,1,3,1,0,3,3,517,112,14,11,517,112,10,13,1,1,3,0,1,0,0,1,1,0,1,0,1,1,8,0,1,3,3,1,1,0,0,3,651,308,17,21,651,308,20,17,1,2,1,0,2,0,0,3,2,0,1,0,1,2,0,1,0,3,1,1,3,0,1,3,1218,868,28,35,1218,868,45,35,0,7,2,0,2,0,0,1,2,0,1,1,0,7,0,3,0,3,3,0,3,0,1,0,1568,993,45,42,1568,993,48,42,0,2,1,1,0,1,1,1,0,1,0,1,0,2,1,2,0,3,3,1,0,0,1,0,0,1456,49,54,0,1456,62,56
4775,2013-01-12,Sunderland,West Ham,3,0,3,0,1,1,1,3,0,1,1,0,0,1,2,0,1,1,2,1,3,1,0,3,0,1,0,0,769,112,14,10,769,112,11,14,2,0,1,0,2,3,2,0,2,3,0,1,2,0,1,0,1,0,3,0,1,3,3,1,1169,601,17,21,1169,601,21,27,0,1,3,3,1,0,3,0,1,0,0,1,0,1,2,1,0,3,3,3,3,0,3,0,1511,1008,32,28,1511,1008,34,45,2,2,1,2,1,0,1,1,1,0,3,1,2,2,3,3,3,3,0,3,0,0,0,0,1750,1379,35,41,1750,1379,42,48,1,3,0,1,1,1,1,1,1,1,0,3,1,3,1,0,1,3,1,0,1,0,1,3,2660,1910,46,55,2660,1910,54,62
4776,2013-01-13,Arsenal,Man City,0,2,0,3,1,1,7,1,0,1,0,4,0,1,3,1,1,1,3,3,3,1,3,1,0,1,0,3,280,112,15,12,280,112,12,15,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,3,0,1,0,0,0,739,392,36,22,739,392,22,18,0,0,0,2,0,3,3,3,0,3,2,5,0,0,2,1,1,0,0,0,1,3,3,3,995,812,43,27,995,812,35,29,2,4,5,1,0,2,1,2,0,2,2,1,2,4,1,0,3,3,3,1,0,0,1,3,1380,1219,57,46,1380,1219,43,46,1,3,3,0,0,0,0,0,0,0,3,0,1,3,5,0,3,3,1,1,0,0,0,1,1968,1513,64,50,1968,1513,57,49
4777,2013-01-13,Man United,Liverpool,2,1,3,0,2,1,2,0,1,2,0,3,1,2,0,4,2,1,3,0,3,0,3,0,0,3,0,3,337,112,15,12,337,112,11,14,3,1,4,1,2,1,0,1,2,1,3,1,3,1,4,3,3,1,3,1,0,1,0,0,847,456,18,21,847,456,22,18,2,3,3,2,1,1,3,3,1,1,1,3,2,3,1,2,3,3,3,0,0,0,3,3,1029,679,29,35,1029,679,29,35,1,2,1,3,4,0,0,1,4,0,0,4,1,2,1,2,0,3,3,0,3,0,0,0,1401,1176,46,43,1401,1176,43,46,3,2,3,1,0,1,0,0,0,1,1,0,3,2,3,0,3,3,3,3,0,0,0,1,1757,1583,50,57,1757,1583,57,49
4778,2013-01-16,Chelsea,Southampton,2,2,1,1,2,1,0,0,1,3,1,1,1,3,1,4,2,1,1,0,3,0,0,0,0,3,1,3,3063,2846,14,4,3063,2846,15,4,4,0,8,1,0,1,1,3,0,1,0,2,4,0,0,3,3,0,3,0,0,3,3,1,3182,3343,24,17,3182,3343,25,18,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,3674,3794,49,21,3674,3794,39,21,2,0,0,1,4,2,1,0,4,2,0,3,2,0,1,1,0,0,1,0,3,3,1,0,4033,4162,52,39,4033,4162,49,46,1,3,1,3,0,2,0,3,0,2,1,1,1,3,2,1,3,3,1,3,0,0,0,3,4295,4456,66,46,4295,4456,52,60
4779,2013-01-19,Liverpool,Norwich,5,0,3,0,1,2,3,2,1,5,0,1,1,5,0,1,1,2,0,2,1,0,3,3,1,3,1,0,455,112,17,6,455,112,7,18,3,0,4,0,0,3,4,1,0,3,0,3,3,0,3,2,3,0,3,0,0,3,3,0,3038,266,28,20,3038,266,21,28,0,1,1,3,0,2,1,4,0,2,3,1,0,1,0,3,0,0,0,3,0,3,3,3,0,2938,35,24,0,2938,24,42,0,0,1,2,0,0,1,1,0,0,0,3,0,0,2,1,0,0,3,0,0,0,0,1,0,0,49,41,0,0,35,52,0,0,3,2,0,0,1,1,0,0,0,1,0,0,2,1,0,0,3,3,0,0,0,1,0,0,63,52,0,0,48,56
4780,2013-01-19,Man City,Fulham,2,0,3,0,3,1,3,0,0,2,1,2,0,2,0,2,3,1,1,1,3,0,3,0,0,3,1,3,350,112,18,6,350,112,7,18,1,2,1,3,1,2,2,0,1,2,0,4,1,2,1,4,1,1,3,0,1,1,3,0,692,489,28,21,692,489,21,28,2,1,2,1,2,4,1,1,2,4,3,0,2,1,1,2,1,0,0,3,1,3,1,0,1182,790,41,24,1182,790,24,35,1,1,1,1,3,2,1,0,3,2,1,3,1,1,2,0,0,0,1,0,3,3,0,1,1378,1035,49,35,1378,1035,40,52,2,1,5,0,3,1,3,0,3,1,0,2,2,1,0,1,0,1,3,0,3,1,3,0,1729,1505,63,52,1729,1505,49,56
4781,2013-01-19,Newcastle,Reading,1,2,0,3,3,2,1,0,0,2,2,1,0,2,2,0,3,2,3,3,3,1,0,1,0,1,0,0,1750,112,17,7,1750,112,7,18,3,2,1,7,2,1,0,0,2,1,0,3,3,2,1,1,3,3,3,3,0,0,0,0,2236,1911,28,21,2236,1911,21,28,0,1,1,4,0,0,0,0,0,0,3,3,0,1,0,3,0,3,0,3,0,0,1,0,0,2091,35,24,0,2091,24,39,0,0,3,2,0,0,5,0,0,0,0,1,0,0,2,1,0,0,3,3,0,0,3,0,0,0,47,40,0,0,33,42,0,0,1,2,0,0,4,0,0,0,2,1,0,0,3,1,0,0,0,3,0,0,3,0,0,0,63,52,0,0,49,53
4782,2013-01-19,Swansea,Stoke,3,1,3,0,2,2,2,0,0,0,4,0,0,0,2,0,2,2,0,3,3,3,1,1,0,0,3,0,475,112,18,7,475,112,7,18,0,2,1,1,0,0,3,0,0,0,1,2,0,2,3,0,0,3,1,0,0,0,1,1,0,328,27,21,0,328,21,28,0,0,3,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,42,24,0,0,24,42,0,0,3,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,3,3,0,0,1,3,0,0,52,34,0,0,35,49,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,55,49,0,0,52,61
4783,2013-01-19,West Brom,Aston Villa,2,2,1,1,0,1,1,3,0,1,1,2,0,1,2,2,0,1,0,2,1,1,0,3,1,1,3,1,266,111,18,7,266,111,7,18,2,1,2,2,1,2,3,0,1,2,1,0,2,1,0,8,3,0,3,3,0,3,3,0,630,455,28,21,630,455,21,27,1,2,0,1,2,1,4,3,2,1,0,2,1,2,0,1,0,3,1,0,3,0,3,3,1581,770,34,24,1581,770,24,35,1,2,0,2,2,1,0,1,2,1,1,0,1,2,0,1,0,3,0,3,3,0,1,1,2574,1470,49,42,2574,1470,42,49,1,0,2,3,1,0,0,0,1,0,1,1,1,0,1,5,1,1,3,3,1,1,0,0,3072,2477,63,52,3072,2477,53,63
4784,2013-01-19,West Ham,QPR,1,1,1,1,0,1,2,3,0,2,0,1,0,2,1,0,0,1,0,0,0,0,3,3,0,3,1,3,0,110,18,7,0,110,7,17,0,0,1,1,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,28,21,0,0,20,28,0,0,2,0,0,0,2,2,0,0,3,0,0,0,1,2,0,0,0,1,0,0,3,1,0,0,41,34,0,0,24,42,0,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,3,0,0,0,1,0,0,49,52,0,0,35,53,0,0,1,3,0,0,1,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,0,0,0,61,55,0,0,49,56
4785,2013-01-19,Wigan,Sunderland,2,3,0,3,1,1,0,1,4,0,0,0,4,0,4,1,1,1,3,3,0,3,0,1,3,0,0,0,382,112,18,7,382,112,7,17,1,1,0,0,1,2,2,1,1,2,1,3,1,1,1,0,1,0,0,0,1,3,3,3,861,420,28,21,861,420,21,28,1,4,2,2,0,2,0,1,0,2,2,1,1,4,1,3,3,3,1,3,0,0,0,0,1148,637,42,24,1148,637,24,35,1,1,0,2,1,1,0,1,1,1,2,1,1,1,3,2,1,1,0,3,1,1,0,0,1589,1078,52,35,1589,1078,39,48,3,1,3,3,0,2,3,3,0,2,2,0,3,1,1,1,3,0,3,3,0,3,3,3,1981,1407,56,47,1981,1407,42,62
